"","pp_code","treatment","trial","block","pred_prob","pred_gain","pred_loss","pred_hotcold","uncens1_cens2","NrCards_perTrial","QneedAverage","Qtype1_average_5items","Qtype2_average_5items","Qtype1_average_4items","Qtype2_average_4items","Qtype1_average_3items"
"2982",69,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",1,17,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2983",69,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",1,16,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2984",69,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",2,1,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2985",69,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",2,4,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2986",69,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,3,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2987",69,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",1,7,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2988",69,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,15,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2989",69,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",2,6,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2990",69,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,7,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2991",69,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",2,3,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2992",69,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",2,14,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2993",69,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",2,3,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2994",69,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",1,14,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2995",69,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",1,10,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2996",69,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,2,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2997",69,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,4,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2998",69,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",1,7,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"2999",69,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",2,10,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"3000",69,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",2,8,86.625,36.2,69.8,32.25,70.5,36.3333333333333
"3001",69,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,18,86.625,67,37.4,82.75,25.75,93.6666666666667
"3002",69,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,10,86.625,67,37.4,82.75,25.75,93.6666666666667
"3003",69,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",2,7,86.625,67,37.4,82.75,25.75,93.6666666666667
"3004",69,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,10,86.625,67,37.4,82.75,25.75,93.6666666666667
"3005",69,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",2,8,86.625,67,37.4,82.75,25.75,93.6666666666667
"3006",69,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",2,22,86.625,67,37.4,82.75,25.75,93.6666666666667
"3007",69,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,20,86.625,67,37.4,82.75,25.75,93.6666666666667
"3008",69,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",2,23,86.625,67,37.4,82.75,25.75,93.6666666666667
"3009",69,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,16,86.625,67,37.4,82.75,25.75,93.6666666666667
"3010",69,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",2,6,86.625,67,37.4,82.75,25.75,93.6666666666667
"3011",69,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,5,86.625,67,37.4,82.75,25.75,93.6666666666667
"3012",69,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",2,10,86.625,67,37.4,82.75,25.75,93.6666666666667
"3013",69,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",2,5,86.625,67,37.4,82.75,25.75,93.6666666666667
"3014",69,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",2,15,86.625,67,37.4,82.75,25.75,93.6666666666667
"3015",69,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",2,20,86.625,67,37.4,82.75,25.75,93.6666666666667
"3016",69,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,6,86.625,67,37.4,82.75,25.75,93.6666666666667
"3017",69,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",1,20,86.625,67,37.4,82.75,25.75,93.6666666666667
"3018",69,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",2,10,86.625,67,37.4,82.75,25.75,93.6666666666667
"3019",69,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,12,86.625,67,37.4,82.75,25.75,93.6666666666667
"3020",69,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",2,20,86.625,67,37.4,82.75,25.75,93.6666666666667
"3021",69,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",2,10,86.625,67,37.4,82.75,25.75,93.6666666666667
"3022",69,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,15,86.625,67,37.4,82.75,25.75,93.6666666666667
"3023",69,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",1,7,86.625,67,37.4,82.75,25.75,93.6666666666667
"3024",69,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",1,22,86.625,67,37.4,82.75,25.75,93.6666666666667
"3025",7,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",2,4,55,49.4,53.6,59.25,61,50.3333333333333
"3026",7,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,1,55,49.4,53.6,59.25,61,50.3333333333333
"3027",7,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",2,16,55,49.4,53.6,59.25,61,50.3333333333333
"3028",7,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",1,2,55,49.4,53.6,59.25,61,50.3333333333333
"3029",7,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,10,55,49.4,53.6,59.25,61,50.3333333333333
"3030",7,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,6,55,49.4,53.6,59.25,61,50.3333333333333
"3031",7,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",1,14,55,49.4,53.6,59.25,61,50.3333333333333
"3032",7,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,10,55,49.4,53.6,59.25,61,50.3333333333333
"3033",7,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",1,3,55,49.4,53.6,59.25,61,50.3333333333333
"3034",7,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,4,55,49.4,53.6,59.25,61,50.3333333333333
"3035",7,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,3,55,49.4,53.6,59.25,61,50.3333333333333
"3036",7,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",2,9,55,49.4,53.6,59.25,61,50.3333333333333
"3037",7,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,1,55,49.4,53.6,59.25,61,50.3333333333333
"3038",7,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,6,55,49.4,53.6,59.25,61,50.3333333333333
"3039",7,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",1,15,55,49.4,53.6,59.25,61,50.3333333333333
"3040",7,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,10,55,49.4,53.6,59.25,61,50.3333333333333
"3041",7,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",1,3,55,49.4,53.6,59.25,61,50.3333333333333
"3042",7,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,1,55,49.4,53.6,59.25,61,50.3333333333333
"3043",7,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",2,11,55,49.4,53.6,59.25,61,50.3333333333333
"3044",7,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",2,3,55,49.4,53.6,59.25,61,50.3333333333333
"3045",7,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",2,6,55,49.4,53.6,59.25,61,50.3333333333333
"3046",7,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,3,55,49.4,53.6,59.25,61,50.3333333333333
"3047",7,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",2,4,55,49.4,53.6,59.25,61,50.3333333333333
"3048",7,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,12,55,49.4,53.6,59.25,61,50.3333333333333
"3049",7,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",1,20,56.75,56.2,58,70,70.5,63.6666666666667
"3050",7,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",2,15,56.75,56.2,58,70,70.5,63.6666666666667
"3051",7,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",1,10,56.75,56.2,58,70,70.5,63.6666666666667
"3052",7,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,15,56.75,56.2,58,70,70.5,63.6666666666667
"3053",7,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",2,8,56.75,56.2,58,70,70.5,63.6666666666667
"3054",7,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",2,10,56.75,56.2,58,70,70.5,63.6666666666667
"3055",7,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,7,56.75,56.2,58,70,70.5,63.6666666666667
"3056",7,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,5,56.75,56.2,58,70,70.5,63.6666666666667
"3057",7,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,15,56.75,56.2,58,70,70.5,63.6666666666667
"3058",7,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",2,10,56.75,56.2,58,70,70.5,63.6666666666667
"3059",7,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",2,13,56.75,56.2,58,70,70.5,63.6666666666667
"3060",7,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,6,56.75,56.2,58,70,70.5,63.6666666666667
"3061",7,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",1,22,56.75,56.2,58,70,70.5,63.6666666666667
"3062",7,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",2,15,56.75,56.2,58,70,70.5,63.6666666666667
"3063",7,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",2,12,56.75,56.2,58,70,70.5,63.6666666666667
"3064",7,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,4,56.75,56.2,58,70,70.5,63.6666666666667
"3065",7,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",1,15,56.75,56.2,58,70,70.5,63.6666666666667
"3066",7,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",2,12,56.75,56.2,58,70,70.5,63.6666666666667
"3067",7,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",1,20,56.75,56.2,58,70,70.5,63.6666666666667
"3068",7,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",2,10,56.75,56.2,58,70,70.5,63.6666666666667
"3069",7,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",1,8,56.75,56.2,58,70,70.5,63.6666666666667
"3070",7,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,3,56.75,56.2,58,70,70.5,63.6666666666667
"3071",7,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",2,17,56.75,56.2,58,70,70.5,63.6666666666667
"3072",7,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",2,6,56.75,56.2,58,70,70.5,63.6666666666667
"3073",70,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,3,39.5,51.6,49.2,55.75,46,59.6666666666667
"3074",70,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",2,1,39.5,51.6,49.2,55.75,46,59.6666666666667
"3075",70,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,0,39.5,51.6,49.2,55.75,46,59.6666666666667
"3076",70,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",2,2,39.5,51.6,49.2,55.75,46,59.6666666666667
"3077",70,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",1,0,39.5,51.6,49.2,55.75,46,59.6666666666667
"3078",70,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",2,6,39.5,51.6,49.2,55.75,46,59.6666666666667
"3079",70,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,0,39.5,51.6,49.2,55.75,46,59.6666666666667
"3080",70,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",2,12,39.5,51.6,49.2,55.75,46,59.6666666666667
"3081",70,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",1,2,39.5,51.6,49.2,55.75,46,59.6666666666667
"3082",70,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",1,4,39.5,51.6,49.2,55.75,46,59.6666666666667
"3083",70,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,0,39.5,51.6,49.2,55.75,46,59.6666666666667
"3084",70,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",2,2,39.5,51.6,49.2,55.75,46,59.6666666666667
"3085",70,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",1,0,39.5,51.6,49.2,55.75,46,59.6666666666667
"3086",70,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,16,39.5,51.6,49.2,55.75,46,59.6666666666667
"3087",70,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,13,39.5,51.6,49.2,55.75,46,59.6666666666667
"3088",70,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",1,3,39.5,51.6,49.2,55.75,46,59.6666666666667
"3089",70,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,9,39.5,51.6,49.2,55.75,46,59.6666666666667
"3090",70,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,1,39.5,51.6,49.2,55.75,46,59.6666666666667
"3091",70,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,7,39.5,51.6,49.2,55.75,46,59.6666666666667
"3092",70,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",2,1,39.5,51.6,49.2,55.75,46,59.6666666666667
"3093",70,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",1,4,39.5,51.6,49.2,55.75,46,59.6666666666667
"3094",70,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,2,39.5,51.6,49.2,55.75,46,59.6666666666667
"3095",70,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,6,39.5,51.6,49.2,55.75,46,59.6666666666667
"3096",70,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,5,39.5,51.6,49.2,55.75,46,59.6666666666667
"3097",70,"B","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,5,42,58.6,55.6,63.5,55,64.6666666666667
"3098",70,"B","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",2,21,42,58.6,55.6,63.5,55,64.6666666666667
"3099",70,"B","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",2,8,42,58.6,55.6,63.5,55,64.6666666666667
"3100",70,"B","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,4,42,58.6,55.6,63.5,55,64.6666666666667
"3101",70,"B","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",1,22,42,58.6,55.6,63.5,55,64.6666666666667
"3102",70,"B","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",1,3,42,58.6,55.6,63.5,55,64.6666666666667
"3103",70,"B","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",2,5,42,58.6,55.6,63.5,55,64.6666666666667
"3104",70,"B","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",1,0,42,58.6,55.6,63.5,55,64.6666666666667
"3105",70,"B","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",1,10,42,58.6,55.6,63.5,55,64.6666666666667
"3106",70,"B","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",2,3,42,58.6,55.6,63.5,55,64.6666666666667
"3107",70,"B","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",1,15,42,58.6,55.6,63.5,55,64.6666666666667
"3108",70,"B","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,0,42,58.6,55.6,63.5,55,64.6666666666667
"3109",70,"B","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",2,15,42,58.6,55.6,63.5,55,64.6666666666667
"3110",70,"B","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,0,42,58.6,55.6,63.5,55,64.6666666666667
"3111",70,"B","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",1,12,42,58.6,55.6,63.5,55,64.6666666666667
"3112",70,"B","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",1,8,42,58.6,55.6,63.5,55,64.6666666666667
"3113",70,"B","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",1,0,42,58.6,55.6,63.5,55,64.6666666666667
"3114",70,"B","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,19,42,58.6,55.6,63.5,55,64.6666666666667
"3115",70,"B","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,0,42,58.6,55.6,63.5,55,64.6666666666667
"3116",70,"B","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",1,8,42,58.6,55.6,63.5,55,64.6666666666667
"3117",70,"B","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,0,42,58.6,55.6,63.5,55,64.6666666666667
"3118",70,"B","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",2,20,42,58.6,55.6,63.5,55,64.6666666666667
"3119",70,"B","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",1,5,42,58.6,55.6,63.5,55,64.6666666666667
"3120",70,"B","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",2,17,42,58.6,55.6,63.5,55,64.6666666666667
"3121",71,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","hot",2,11,53.875,62.6,59.6,70.75,68,68.3333333333333
"3122",71,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","hot",1,6,53.875,62.6,59.6,70.75,68,68.3333333333333
"3123",71,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","hot",1,0,53.875,62.6,59.6,70.75,68,68.3333333333333
"3124",71,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","hot",1,10,53.875,62.6,59.6,70.75,68,68.3333333333333
"3125",71,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","hot",1,5,53.875,62.6,59.6,70.75,68,68.3333333333333
"3126",71,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","hot",2,8,53.875,62.6,59.6,70.75,68,68.3333333333333
"3127",71,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,5,53.875,62.6,59.6,70.75,68,68.3333333333333
"3128",71,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",1,14,53.875,62.6,59.6,70.75,68,68.3333333333333
"3129",71,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","hot",2,6,53.875,62.6,59.6,70.75,68,68.3333333333333
"3130",71,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","hot",2,4,53.875,62.6,59.6,70.75,68,68.3333333333333
"3131",71,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",1,10,53.875,62.6,59.6,70.75,68,68.3333333333333
"3132",71,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",1,2,53.875,62.6,59.6,70.75,68,68.3333333333333
"3133",71,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,2,53.875,62.6,59.6,70.75,68,68.3333333333333
"3134",71,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","hot",1,15,53.875,62.6,59.6,70.75,68,68.3333333333333
"3135",71,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","hot",1,8,53.875,62.6,59.6,70.75,68,68.3333333333333
"3136",71,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","hot",1,0,53.875,62.6,59.6,70.75,68,68.3333333333333
"3137",71,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",2,15,53.875,62.6,59.6,70.75,68,68.3333333333333
"3138",71,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,4,53.875,62.6,59.6,70.75,68,68.3333333333333
"3139",71,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",1,14,53.875,62.6,59.6,70.75,68,68.3333333333333
"3140",71,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",2,13,53.875,62.6,59.6,70.75,68,68.3333333333333
"3141",71,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",2,1,53.875,62.6,59.6,70.75,68,68.3333333333333
"3142",71,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",1,1,53.875,62.6,59.6,70.75,68,68.3333333333333
"3143",71,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",2,10,53.875,62.6,59.6,70.75,68,68.3333333333333
"3144",71,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","hot",2,10,53.875,62.6,59.6,70.75,68,68.3333333333333
"3145",71,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","cold",1,10,53.125,48.2,69,50.75,79.5,46
"3146",71,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","cold",2,32,53.125,48.2,69,50.75,79.5,46
"3147",71,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","cold",2,10,53.125,48.2,69,50.75,79.5,46
"3148",71,"A","b2p2g1l2","bl2","ThreeLossCards","+10p","-750p","cold",2,7,53.125,48.2,69,50.75,79.5,46
"3149",71,"A","b2p2g2l1","bl2","ThreeLossCards","+30p","-250p","cold",2,32,53.125,48.2,69,50.75,79.5,46
"3150",71,"A","b2p2g2l2","bl2","ThreeLossCards","+30p","-750p","cold",1,5,53.125,48.2,69,50.75,79.5,46
"3151",71,"A","b1p1g2l2","bl1","OneLossCard","+30p","-750p","cold",2,32,53.125,48.2,69,50.75,79.5,46
"3152",71,"A","b1p2g1l1","bl1","ThreeLossCards","+10p","-250p","cold",1,6,53.125,48.2,69,50.75,79.5,46
"3153",71,"A","b1p2g1l2","bl1","ThreeLossCards","+10p","-750p","cold",2,5,53.125,48.2,69,50.75,79.5,46
"3154",71,"A","b1p2g2l1","bl1","ThreeLossCards","+30p","-250p","cold",2,6,53.125,48.2,69,50.75,79.5,46
"3155",71,"A","b1p2g2l2","bl1","ThreeLossCards","+30p","-750p","cold",1,4,53.125,48.2,69,50.75,79.5,46
"3156",71,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","cold",2,20,53.125,48.2,69,50.75,79.5,46
"3157",71,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","cold",1,4,53.125,48.2,69,50.75,79.5,46
"3158",71,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","cold",2,32,53.125,48.2,69,50.75,79.5,46
"3159",71,"A","b2p1g2l2","bl2","OneLossCard","+30p","-750p","cold",2,16,53.125,48.2,69,50.75,79.5,46
"3160",71,"A","b2p2g1l1","bl2","ThreeLossCards","+10p","-250p","cold",2,5,53.125,48.2,69,50.75,79.5,46
"3161",71,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","cold",1,5,53.125,48.2,69,50.75,79.5,46
"3162",71,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","cold",2,32,53.125,48.2,69,50.75,79.5,46
"3163",71,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","cold",2,32,53.125,48.2,69,50.75,79.5,46
"3164",71,"A","b3p1g1l1","bl3","OneLossCard","+10p","-250p","cold",1,9,53.125,48.2,69,50.75,79.5,46
"3165",71,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","cold",1,4,53.125,48.2,69,50.75,79.5,46
"3166",71,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","cold",2,32,53.125,48.2,69,50.75,79.5,46
"3167",71,"A","b3p2g2l2","bl3","ThreeLossCards","+30p","-750p","cold",1,5,53.125,48.2,69,50.75,79.5,46
"3168",71,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","cold",2,5,53.125,48.2,69,50.75,79.5,46
"3169",72,"A","b2p1g1l2","bl2","OneLossCard","+10p","-750p","hot",2,1,59.125,60.6,26.8,71.75,27.25,88
"3170",72,"A","b2p1g2l1","bl2","OneLossCard","+30p","-250p","hot",2,7,59.125,60.6,26.8,71.75,27.25,88
"3171",72,"A","b1p1g1l1","bl1","OneLossCard","+10p","-250p","hot",1,16,59.125,60.6,26.8,71.75,27.25,88
"3172",72,"A","b1p1g1l2","bl1","OneLossCard","+10p","-750p","hot",1,16,59.125,60.6,26.8,71.75,27.25,88
"3173",72,"A","b1p1g2l1","bl1","OneLossCard","+30p","-250p","hot",2,1,59.125,60.6,26.8,71.75,27.25,88
"3174",72,"A","b2p1g1l1","bl2","OneLossCard","+10p","-250p","hot",2,12,59.125,60.6,26.8,71.75,27.25,88
"3175",72,"A","b3p1g1l2","bl3","OneLossCard","+10p","-750p","hot",1,20,59.125,60.6,26.8,71.75,27.25,88
"3176",72,"A","b3p1g2l1","bl3","OneLossCard","+30p","-250p","hot",1,16,59.125,60.6,26.8,71.75,27.25,88
"3177",72,"A","b3p1g2l2","bl3","OneLossCard","+30p","-750p","hot",2,5,59.125,60.6,26.8,71.75,27.25,88
"3178",72,"A","b3p2g1l1","bl3","ThreeLossCards","+10p","-250p","hot",2,4,59.125,60.6,26.8,71.75,27.25,88
"3179",72,"A","b3p2g1l2","bl3","ThreeLossCards","+10p","-750p","hot",2,15,59.125,60.6,26.8,71.75,27.25,88
"3180",72,"A","b3p2g2l1","bl3","ThreeLossCards","+30p","-250p","hot",2,6,59.125,60.6,26.8,71.75,27.25,88
